^AthleteID^|^ActivityID^|^StartTime^|^TotalElapsedTime^|^TotalDistanceMeters^|^MaxSpeedMPH^|^MeasuredTime^|^Latitude^|^Longitude^|^AltitudeMeters^|^DistanceMeters^|^CurrentSpeedMPH^|^CurrentGrade^ 
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:08:54^|^47.696773^|^-122.141259^|^10.6^|^43964.1^|^13.6^|^0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:08:55^|^47.696809^|^-122.141313^|^10.7^|^43969.8^|^13.6^|^0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:08:56^|^47.696851^|^-122.141361^|^10.7^|^43975.7^|^13.4^|^1.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:08:57^|^47.696892^|^-122.141415^|^10.8^|^43981.8^|^13.2^|^0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:08:58^|^47.696938^|^-122.141457^|^10.9^|^43987.8^|^13.4^|^1.3^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:08:59^|^47.696977^|^-122.141506^|^10.9^|^43993.5^|^13.2^|^0.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:00^|^47.697019^|^-122.14156^|^11.0^|^43999.6^|^13.4^|^0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:01^|^47.697058^|^-122.1416^|^11.0^|^44005.0^|^13.2^|^0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:02^|^47.697099^|^-122.14165^|^11.0^|^44010.9^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:03^|^47.697138^|^-122.1417^|^11.0^|^44016.6^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:04^|^47.697179^|^-122.141752^|^10.9^|^44022.7^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:05^|^47.697225^|^-122.141803^|^10.9^|^44029.0^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:06^|^47.697268^|^-122.141853^|^10.9^|^44035.1^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:07^|^47.697309^|^-122.141907^|^10.9^|^44041.2^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:08^|^47.69735^|^-122.141963^|^10.8^|^44047.4^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:09^|^47.697395^|^-122.142006^|^10.8^|^44053.3^|^13.6^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:10^|^47.697435^|^-122.142056^|^10.8^|^44059.2^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:11^|^47.697477^|^-122.142107^|^10.7^|^44065.2^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:12^|^47.697522^|^-122.142153^|^10.7^|^44071.3^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:13^|^47.697569^|^-122.1422^|^10.7^|^44077.5^|^13.4^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:14^|^47.69761^|^-122.142259^|^10.7^|^44083.9^|^13.6^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:15^|^47.697652^|^-122.142311^|^10.7^|^44090.0^|^13.9^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:16^|^47.697691^|^-122.142368^|^10.7^|^44096.1^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:17^|^47.69773^|^-122.142422^|^10.7^|^44102.1^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:18^|^47.69777^|^-122.142473^|^10.6^|^44107.9^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:19^|^47.697814^|^-122.142527^|^10.6^|^44114.2^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:20^|^47.697859^|^-122.142574^|^10.6^|^44120.4^|^13.6^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:21^|^47.697912^|^-122.142625^|^10.6^|^44127.4^|^14.1^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:22^|^47.697952^|^-122.142676^|^10.6^|^44133.3^|^13.9^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:23^|^47.697994^|^-122.142729^|^10.6^|^44139.4^|^14.1^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:24^|^47.698034^|^-122.142776^|^10.6^|^44145.1^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:25^|^47.698077^|^-122.14282^|^10.5^|^44150.9^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:26^|^47.698117^|^-122.142872^|^10.5^|^44156.8^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:27^|^47.698152^|^-122.142934^|^10.5^|^44162.8^|^13.2^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:28^|^47.698193^|^-122.142986^|^10.5^|^44168.9^|^13.2^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:29^|^47.698241^|^-122.14303^|^10.5^|^44175.1^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:30^|^47.698283^|^-122.143075^|^10.5^|^44180.9^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:31^|^47.698325^|^-122.143125^|^10.4^|^44186.9^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:32^|^47.698365^|^-122.143178^|^10.4^|^44192.9^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:33^|^47.698402^|^-122.143229^|^10.4^|^44198.5^|^13.2^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:34^|^47.698446^|^-122.143282^|^10.4^|^44204.8^|^13.2^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:35^|^47.698485^|^-122.14334^|^10.4^|^44210.9^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:36^|^47.69853^|^-122.143391^|^10.4^|^44217.3^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:37^|^47.698577^|^-122.143446^|^10.3^|^44223.9^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:38^|^47.698624^|^-122.143491^|^10.3^|^44230.1^|^14.1^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:39^|^47.698665^|^-122.143531^|^10.3^|^44235.6^|^13.9^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:40^|^47.698702^|^-122.143579^|^10.3^|^44241.0^|^13.4^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:41^|^47.698742^|^-122.143627^|^10.3^|^44246.8^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:42^|^47.69878^|^-122.143681^|^10.3^|^44252.6^|^12.8^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:43^|^47.698827^|^-122.143711^|^10.2^|^44258.3^|^12.5^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:44^|^47.698871^|^-122.143761^|^10.2^|^44264.5^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:45^|^47.698914^|^-122.143807^|^10.2^|^44270.3^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:46^|^47.69896^|^-122.143844^|^10.2^|^44276.2^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:47^|^47.699006^|^-122.143883^|^10.1^|^44282.0^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:48^|^47.699051^|^-122.143916^|^10.1^|^44287.7^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:49^|^47.6991^|^-122.143941^|^10.1^|^44293.4^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:50^|^47.699148^|^-122.143949^|^10.1^|^44298.8^|^12.8^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:51^|^47.699203^|^-122.143966^|^10.0^|^44305.0^|^13.0^|^-0.9^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:52^|^47.699255^|^-122.143977^|^10.0^|^44310.9^|^13.0^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:53^|^47.699308^|^-122.143981^|^9.9^|^44316.7^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:54^|^47.699366^|^-122.143977^|^9.9^|^44323.3^|^13.4^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:55^|^47.699422^|^-122.143981^|^9.9^|^44329.5^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:56^|^47.699472^|^-122.143976^|^9.8^|^44335.1^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:57^|^47.699524^|^-122.143967^|^9.8^|^44340.9^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:58^|^47.699575^|^-122.143959^|^9.8^|^44346.6^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:09:59^|^47.69963^|^-122.143945^|^9.8^|^44352.8^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:00^|^47.699685^|^-122.143924^|^9.7^|^44359.1^|^13.2^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:01^|^47.699738^|^-122.143904^|^9.7^|^44365.2^|^13.4^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:02^|^47.699794^|^-122.143871^|^9.6^|^44371.9^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:03^|^47.699844^|^-122.143842^|^9.6^|^44377.8^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:04^|^47.69989^|^-122.14381^|^9.6^|^44383.5^|^13.6^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:05^|^47.699941^|^-122.143776^|^9.6^|^44389.7^|^13.6^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:06^|^47.699985^|^-122.143739^|^9.6^|^44395.4^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:07^|^47.70003^|^-122.143698^|^9.6^|^44401.2^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:08^|^47.700072^|^-122.14366^|^9.5^|^44406.7^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:09^|^47.700122^|^-122.143622^|^9.5^|^44413.0^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:10^|^47.700171^|^-122.143591^|^9.5^|^44418.9^|^13.0^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:11^|^47.700221^|^-122.143564^|^9.5^|^44424.8^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:12^|^47.700268^|^-122.143546^|^9.5^|^44430.2^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:13^|^47.700321^|^-122.143515^|^9.4^|^44436.6^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:14^|^47.700368^|^-122.143491^|^9.4^|^44442.0^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:15^|^47.700423^|^-122.14347^|^9.4^|^44448.3^|^13.2^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:16^|^47.700473^|^-122.143455^|^9.4^|^44454.0^|^13.0^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:17^|^47.700527^|^-122.143435^|^9.4^|^44460.2^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:18^|^47.700577^|^-122.143423^|^9.3^|^44465.9^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:19^|^47.700632^|^-122.143416^|^9.3^|^44472.0^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:20^|^47.700687^|^-122.143413^|^9.3^|^44478.1^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:21^|^47.700738^|^-122.143396^|^9.3^|^44483.9^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:22^|^47.700792^|^-122.143391^|^9.2^|^44489.9^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:23^|^47.700852^|^-122.143398^|^9.2^|^44496.7^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:24^|^47.70091^|^-122.1434^|^9.2^|^44503.1^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:25^|^47.700967^|^-122.143405^|^9.2^|^44509.4^|^14.1^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:26^|^47.701013^|^-122.143411^|^9.1^|^44514.6^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:27^|^47.701063^|^-122.143426^|^9.1^|^44520.2^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:28^|^47.701117^|^-122.143437^|^9.1^|^44526.2^|^13.2^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:29^|^47.701179^|^-122.143442^|^9.1^|^44533.2^|^13.4^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:30^|^47.701235^|^-122.143451^|^9.1^|^44539.5^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:31^|^47.701293^|^-122.14346^|^9.1^|^44545.9^|^14.1^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:32^|^47.701347^|^-122.143477^|^9.0^|^44552.0^|^14.3^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:33^|^47.701394^|^-122.143492^|^9.0^|^44557.4^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:34^|^47.701446^|^-122.143514^|^9.0^|^44563.5^|^13.6^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:35^|^47.701499^|^-122.143536^|^9.0^|^44569.6^|^13.4^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:36^|^47.701543^|^-122.143552^|^9.0^|^44574.6^|^12.8^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:37^|^47.701597^|^-122.143558^|^9.0^|^44580.6^|^12.8^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:38^|^47.701652^|^-122.143563^|^9.0^|^44586.7^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:39^|^47.70171^|^-122.143569^|^8.9^|^44593.3^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:40^|^47.701774^|^-122.143562^|^8.9^|^44600.3^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:41^|^47.701828^|^-122.143564^|^8.9^|^44606.3^|^14.1^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:42^|^47.701889^|^-122.143565^|^8.9^|^44613.2^|^14.5^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:43^|^47.701948^|^-122.143566^|^8.9^|^44619.7^|^14.8^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:44^|^47.702005^|^-122.143573^|^8.8^|^44626.1^|^14.8^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:45^|^47.702059^|^-122.143585^|^8.8^|^44632.1^|^14.3^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:46^|^47.702109^|^-122.143593^|^8.8^|^44637.7^|^14.1^|^0.0^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:47^|^47.702166^|^-122.143598^|^8.8^|^44644.1^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:48^|^47.702222^|^-122.143597^|^8.8^|^44650.3^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:49^|^47.702277^|^-122.143588^|^8.7^|^44656.5^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:50^|^47.702336^|^-122.143588^|^8.7^|^44663.0^|^13.9^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:51^|^47.702392^|^-122.143586^|^8.7^|^44669.3^|^14.1^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:52^|^47.702452^|^-122.143586^|^8.6^|^44675.9^|^14.3^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:53^|^47.702509^|^-122.143577^|^8.6^|^44682.3^|^14.3^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:54^|^47.702555^|^-122.143548^|^8.6^|^44687.8^|^14.1^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:55^|^47.702608^|^-122.143533^|^8.5^|^44693.8^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:56^|^47.702665^|^-122.143511^|^8.5^|^44700.4^|^13.9^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:57^|^47.70272^|^-122.143482^|^8.5^|^44706.8^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:58^|^47.702763^|^-122.143455^|^8.4^|^44712.0^|^13.2^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:10:59^|^47.702814^|^-122.143408^|^8.4^|^44718.8^|^13.9^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:11:00^|^47.702864^|^-122.143363^|^8.4^|^44725.3^|^14.1^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:11:01^|^47.702913^|^-122.14333^|^8.3^|^44731.3^|^13.9^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:11:02^|^47.702962^|^-122.14329^|^8.3^|^44737.4^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:11:03^|^47.703013^|^-122.143256^|^8.3^|^44743.6^|^14.1^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:11:04^|^47.703058^|^-122.143227^|^8.3^|^44749.1^|^13.6^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:11:05^|^47.703109^|^-122.143197^|^8.2^|^44755.2^|^13.4^|^-0.4^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:11:06^|^47.703161^|^-122.143165^|^8.2^|^44761.5^|^13.4^|^-0.8^
^750228^|^839792480^|^2017-01-21 10:48:23^|^3:35:02^|^48615.1^|^33.3^|^2017-01-21 14:11:07^|^47.703213^|^-122.143124^|^8.2^|^44768.0^|^13.6^|^-0.4^
